pathName,infected,infectionType
tomato_9827_0_DontCare.jpg,0,4
tomato_38657_0_DontCare.jpg,0,4
tomato_20950_0_DontCare.jpg,0,4
tomato_50779_0_DontCare.jpg,0,4
tomato_20945_0_DontCare.jpg,0,4
tomato_22866_1_LateBlight.jpg,1,0
tomato_38642_0_DontCare.jpg,0,4
tomato_9832_0_DontCare.jpg,0,4
tomato_14654_1_EarlyBlight.jpg,1,1
tomato_32538_0_DontCare.jpg,0,4
tomato_10282_1_EarlyBlight.jpg,1,1
tomato_559_1_EarlyBlight.jpg,1,1
tomato_88_1_LateBlight.jpg,1,0
tomato_52988_0_DontCare.jpg,0,4
tomato_6372_0_DontCare.jpg,0,4
tomato_2773_1_EarlyBlight.jpg,1,1
tomato_7567_1_LeafMold.jpg,1,2
tomato_16347_1_EarlyBlight.jpg,1,1
tomato_12791_1_EarlyBlight.jpg,1,1
tomato_19172_1_LateBlight.jpg,1,0
tomato_19310_1_EarlyBlight.jpg,1,1
tomato_10324_0_DontCare.jpg,0,4
tomato_10331_0_DontCare.jpg,0,4
tomato_7572_1_LeafMold.jpg,1,2
tomato_1567_1_LateBlight.jpg,1,0
tomato_10903_1_LateBlight.jpg,1,0
tomato_6367_0_DontCare.jpg,0,4
tomato_18112_1_EarlyBlight.jpg,1,1
tomato_17145_1_EarlyBlight.jpg,1,1
tomato_13593_1_EarlyBlight.jpg,1,1
tomato_53294_0_DontCare.jpg,0,4
tomato_17938_1_EarlyBlight.jpg,1,1
tomato_15976_1_LateBlight.jpg,1,0
tomato_4512_1_LateBlight.jpg,1,0
tomato_61604_0_DontCare.jpg,0,4
tomato_11838_0_DontCare.jpg,0,4
tomato_3571_1_EarlyBlight.jpg,1,1
tomato_46822_0_DontCare.jpg,0,4
tomato_61611_0_DontCare.jpg,0,4
tomato_46837_0_DontCare.jpg,0,4
tomato_7358_1_LateBlight.jpg,1,0
tomato_53281_0_DontCare.jpg,0,4
tomato_14017_0_DontCare.jpg,0,4
tomato_3654_1_LeafMold.jpg,1,2
tomato_49377_0_DontCare.jpg,0,4
tomato_26487_0_DontCare.jpg,0,4
tomato_2041_0_DontCare.jpg,0,4
tomato_21259_0_DontCare.jpg,0,4
tomato_26492_0_DontCare.jpg,0,4
tomato_2054_0_DontCare.jpg,0,4
tomato_15456_1_EarlyBlight.jpg,1,1
tomato_49362_0_DontCare.jpg,0,4
tomato_11080_1_EarlyBlight.jpg,1,1
tomato_2110_1_LateBlight.jpg,1,0
tomato_3641_1_LeafMold.jpg,1,2
tomato_1062_1_EarlyBlight.jpg,1,1
tomato_43018_0_DontCare.jpg,0,4
tomato_14002_0_DontCare.jpg,0,4
tomato_29677_0_DontCare.jpg,0,4
tomato_1115_1_LeafMold.jpg,1,2
tomato_16756_0_DontCare.jpg,0,4
tomato_31970_0_DontCare.jpg,0,4
tomato_46187_0_DontCare.jpg,0,4
tomato_649_1_LeafMold.jpg,1,2
tomato_14333_1_EarlyBlight.jpg,1,1
tomato_843_1_EarlyBlight.jpg,1,1
tomato_2715_1_LateBlight.jpg,1,0
tomato_23518_0_DontCare.jpg,0,4
tomato_11188_0_DontCare.jpg,0,4
tomato_16743_0_DontCare.jpg,0,4
tomato_41759_0_DontCare.jpg,0,4
tomato_31965_0_DontCare.jpg,0,4
tomato_46192_0_DontCare.jpg,0,4
tomato_29662_0_DontCare.jpg,0,4
tomato_1100_1_LeafMold.jpg,1,2
tomato_4317_1_LateBlight.jpg,1,0
tomato_17698_1_LateBlight.jpg,1,0
tomato_33794_0_DontCare.jpg,0,4
tomato_9695_1_EarlyBlight.jpg,1,1
tomato_2214_1_EarlyBlight.jpg,1,1
tomato_33781_0_DontCare.jpg,0,4
tomato_19677_1_EarlyBlight.jpg,1,1
tomato_16620_1_EarlyBlight.jpg,1,1
tomato_16939_1_LateBlight.jpg,1,0
tomato_19777_1_LateBlight.jpg,1,0
tomato_2528_1_LateBlight.jpg,1,0
tomato_4433_0_DontCare.jpg,0,4
tomato_57802_0_DontCare.jpg,0,4
tomato_8797_1_LeafMold.jpg,1,2
tomato_12465_0_DontCare.jpg,0,4
tomato_9182_0_DontCare.jpg,0,4
tomato_5226_1_LeafMold.jpg,1,2
tomato_9197_0_DontCare.jpg,0,4
tomato_13889_1_EarlyBlight.jpg,1,1
tomato_5233_1_LeafMold.jpg,1,2
tomato_17422_1_EarlyBlight.jpg,1,1
tomato_12470_0_DontCare.jpg,0,4
tomato_18475_1_EarlyBlight.jpg,1,1
tomato_4426_0_DontCare.jpg,0,4
tomato_3016_1_EarlyBlight.jpg,1,1
tomato_57817_0_DontCare.jpg,0,4
tomato_8782_1_LeafMold.jpg,1,2
tomato_8497_1_EarlyBlight.jpg,1,1
tomato_1362_1_LateBlight.jpg,1,0
tomato_58357_0_DontCare.jpg,0,4
tomato_15131_1_EarlyBlight.jpg,1,1
tomato_21829_1_LateBlight.jpg,1,0
tomato_1505_1_EarlyBlight.jpg,1,1
tomato_7760_1_LateBlight.jpg,1,0
tomato_52038_0_DontCare.jpg,0,4
tomato_20788_1_LateBlight.jpg,1,0
tomato_30279_0_DontCare.jpg,0,4
tomato_58342_0_DontCare.jpg,0,4
tomato_21004_0_DontCare.jpg,0,4
tomato_2209_0_DontCare.jpg,0,4
tomato_10802_1_EarlyBlight.jpg,1,1
tomato_4114_1_LateBlight.jpg,1,0
tomato_8173_0_DontCare.jpg,0,4
tomato_43245_0_DontCare.jpg,0,4
tomato_13494_0_DontCare.jpg,0,4
tomato_43250_0_DontCare.jpg,0,4
tomato_13481_0_DontCare.jpg,0,4
tomato_21817_1_LateBlight.jpg,1,0
tomato_8166_0_DontCare.jpg,0,4
tomato_3409_1_LeafMold.jpg,1,2
tomato_21011_0_DontCare.jpg,0,4
tomato_36456_0_DontCare.jpg,0,4
tomato_54617_0_DontCare.jpg,0,4
tomato_11099_1_LateBlight.jpg,1,0
tomato_54602_0_DontCare.jpg,0,4
tomato_2516_1_LateBlight.jpg,1,0
tomato_13972_1_LateBlight.jpg,1,0
tomato_19990_1_EarlyBlight.jpg,1,1
tomato_19749_1_LateBlight.jpg,1,0
tomato_9972_1_EarlyBlight.jpg,1,1
tomato_6925_1_EarlyBlight.jpg,1,1
tomato_61459_0_DontCare.jpg,0,4
tomato_6158_1_EarlyBlight.jpg,1,1
tomato_31288_0_DontCare.jpg,0,4
tomato_36443_0_DontCare.jpg,0,4
tomato_30981_0_DontCare.jpg,0,4
tomato_47176_0_DontCare.jpg,0,4
tomato_28686_0_DontCare.jpg,0,4
tomato_16907_1_LateBlight.jpg,1,0
tomato_7563_1_LateBlight.jpg,1,0
tomato_25337_0_DontCare.jpg,0,4
tomato_25322_0_DontCare.jpg,0,4
tomato_4329_1_LateBlight.jpg,1,0
tomato_28693_0_DontCare.jpg,0,4
tomato_10179_0_DontCare.jpg,0,4
tomato_30994_0_DontCare.jpg,0,4
tomato_47163_0_DontCare.jpg,0,4
tomato_50524_0_DontCare.jpg,0,4
tomato_3915_0_DontCare.jpg,0,4
tomato_5649_1_EarlyBlight.jpg,1,1
tomato_19574_1_LateBlight.jpg,1,0
tomato_8910_1_LateBlight.jpg,1,0
tomato_24862_1_LateBlight.jpg,1,0
tomato_32765_0_DontCare.jpg,0,4
tomato_42959_0_DontCare.jpg,0,4
tomato_15943_0_DontCare.jpg,0,4
tomato_32770_0_DontCare.jpg,0,4
tomato_15956_0_DontCare.jpg,0,4
tomato_1161_1_LateBlight.jpg,1,0
tomato_50531_0_DontCare.jpg,0,4
tomato_3900_0_DontCare.jpg,0,4
tomato_56542_0_DontCare.jpg,0,4
tomato_51389_0_DontCare.jpg,0,4
tomato_5973_0_DontCare.jpg,0,4
tomato_21115_1_EarlyBlight.jpg,1,1
tomato_21968_1_EarlyBlight.jpg,1,1
tomato_6827_1_LateBlight.jpg,1,0
tomato_17443_1_LateBlight.jpg,1,0
tomato_34703_0_DontCare.jpg,0,4
tomato_13925_0_DontCare.jpg,0,4
tomato_34716_0_DontCare.jpg,0,4
tomato_12838_1_EarlyBlight.jpg,1,1
tomato_13930_0_DontCare.jpg,0,4
tomato_7786_1_LateBlight.jpg,1,0
tomato_16493_1_EarlyBlight.jpg,1,1
tomato_14209_1_LateBlight.jpg,1,0
tomato_12045_1_EarlyBlight.jpg,1,1
tomato_9426_1_EarlyBlight.jpg,1,1
tomato_23124_1_LateBlight.jpg,1,0
tomato_6471_1_EarlyBlight.jpg,1,1
tomato_56557_0_DontCare.jpg,0,4
tomato_5966_0_DontCare.jpg,0,4
tomato_14180_1_EarlyBlight.jpg,1,1
tomato_1384_1_LateBlight.jpg,1,0
tomato_41110_0_DontCare.jpg,0,4
tomato_10556_1_EarlyBlight.jpg,1,1
tomato_1749_1_LeafMold.jpg,1,2
tomato_9454_1_LateBlight.jpg,1,0
tomato_18830_1_LateBlight.jpg,1,0
tomato_6182_1_LeafMold.jpg,1,2
tomato_25526_1_LateBlight.jpg,1,0
tomato_7797_0_DontCare.jpg,0,4
tomato_4162_1_EarlyBlight.jpg,1,1
tomato_23351_0_DontCare.jpg,0,4
tomato_7782_0_DontCare.jpg,0,4
tomato_23344_0_DontCare.jpg,0,4
tomato_6197_1_LeafMold.jpg,1,2
tomato_11041_1_LateBlight.jpg,1,0
tomato_19791_1_LateBlight.jpg,1,0
tomato_41105_0_DontCare.jpg,0,4
tomato_30430_0_DontCare.jpg,0,4
tomato_5360_1_EarlyBlight.jpg,1,1
tomato_14034_1_LateBlight.jpg,1,0
tomato_15382_1_EarlyBlight.jpg,1,1
tomato_23319_1_LateBlight.jpg,1,0
tomato_11754_1_EarlyBlight.jpg,1,1
tomato_52671_0_DontCare.jpg,0,4
tomato_22858_0_DontCare.jpg,0,4
tomato_52664_0_DontCare.jpg,0,4
tomato_20553_1_LateBlight.jpg,1,0
tomato_30425_0_DontCare.jpg,0,4
tomato_27062_0_DontCare.jpg,0,4
tomato_50895_0_DontCare.jpg,0,4
tomato_18143_0_DontCare.jpg,0,4
tomato_48792_0_DontCare.jpg,0,4
tomato_20317_1_EarlyBlight.jpg,1,1
tomato_45223_0_DontCare.jpg,0,4
tomato_12239_0_DontCare.jpg,0,4
tomato_7673_1_EarlyBlight.jpg,1,1
tomato_45236_0_DontCare.jpg,0,4
tomato_8624_1_EarlyBlight.jpg,1,1
tomato_9669_1_LateBlight.jpg,1,0
tomato_12436_1_LateBlight.jpg,1,0
tomato_3852_1_LateBlight.jpg,1,0
tomato_18156_0_DontCare.jpg,0,4
tomato_48787_0_DontCare.jpg,0,4
tomato_27077_0_DontCare.jpg,0,4
tomato_17691_1_EarlyBlight.jpg,1,1
tomato_50880_0_DontCare.jpg,0,4
tomato_13247_1_EarlyBlight.jpg,1,1
tomato_12408_1_LateBlight.jpg,1,0
tomato_9657_1_LateBlight.jpg,1,0
tomato_1187_1_LateBlight.jpg,1,0
tomato_61210_0_DontCare.jpg,0,4
tomato_53680_0_DontCare.jpg,0,4
tomato_25725_1_LateBlight.jpg,1,0
tomato_53695_0_DontCare.jpg,0,4
tomato_24884_1_LateBlight.jpg,1,0
tomato_16309_1_EarlyBlight.jpg,1,1
tomato_61205_0_DontCare.jpg,0,4
tomato_19592_1_LateBlight.jpg,1,0
tomato_11242_1_LateBlight.jpg,1,0
tomato_49763_0_DontCare.jpg,0,4
tomato_2455_0_DontCare.jpg,0,4
tomato_26093_0_DontCare.jpg,0,4
tomato_51864_0_DontCare.jpg,0,4
tomato_21658_0_DontCare.jpg,0,4
tomato_43419_0_DontCare.jpg,0,4
tomato_14403_0_DontCare.jpg,0,4
tomato_17640_1_LateBlight.jpg,1,0
tomato_517_1_EarlyBlight.jpg,1,1
tomato_3240_1_LeafMold.jpg,1,2
tomato_3255_1_LeafMold.jpg,1,2
tomato_7585_1_LateBlight.jpg,1,0
tomato_14416_0_DontCare.jpg,0,4
tomato_2440_0_DontCare.jpg,0,4
tomato_26086_0_DontCare.jpg,0,4
tomato_51871_0_DontCare.jpg,0,4
tomato_49776_0_DontCare.jpg,0,4
tomato_23327_1_LateBlight.jpg,1,0
tomato_38243_0_DontCare.jpg,0,4
tomato_50378_0_DontCare.jpg,0,4
tomato_4982_0_DontCare.jpg,0,4
tomato_15418_1_EarlyBlight.jpg,1,1
tomato_32139_0_DontCare.jpg,0,4
tomato_13994_1_LateBlight.jpg,1,0
tomato_1851_1_EarlyBlight.jpg,1,1
tomato_12635_1_LateBlight.jpg,1,0
tomato_2949_1_LeafMold.jpg,1,2
tomato_4997_0_DontCare.jpg,0,4
tomato_25518_1_LateBlight.jpg,1,0
tomato_38256_0_DontCare.jpg,0,4
tomato_14237_1_LateBlight.jpg,1,0
tomato_7173_1_LeafMold.jpg,1,2
tomato_10730_0_DontCare.jpg,0,4
tomato_37916_0_DontCare.jpg,0,4
tomato_6766_0_DontCare.jpg,0,4
tomato_20750_1_LateBlight.jpg,1,0
tomato_17976_1_EarlyBlight.jpg,1,1
tomato_6773_0_DontCare.jpg,0,4
tomato_18921_1_EarlyBlight.jpg,1,1
tomato_7994_1_EarlyBlight.jpg,1,1
tomato_60919_0_DontCare.jpg,0,4
tomato_10725_0_DontCare.jpg,0,4
tomato_37903_0_DontCare.jpg,0,4
tomato_6819_1_LateBlight.jpg,1,0
tomato_7166_1_LeafMold.jpg,1,2
tomato_12071_0_DontCare.jpg,0,4
tomato_5632_1_LeafMold.jpg,1,2
tomato_9596_0_DontCare.jpg,0,4
tomato_5856_1_LateBlight.jpg,1,0
tomato_14432_1_LateBlight.jpg,1,0
tomato_8383_1_LeafMold.jpg,1,2
tomato_19639_1_EarlyBlight.jpg,1,1
tomato_4027_0_DontCare.jpg,0,4
tomato_8396_1_LeafMold.jpg,1,2
tomato_4032_0_DontCare.jpg,0,4
tomato_17278_1_LateBlight.jpg,1,0
tomato_20155_1_LateBlight.jpg,1,0
tomato_5627_1_LeafMold.jpg,1,2
tomato_9583_0_DontCare.jpg,0,4
tomato_32889_0_DontCare.jpg,0,4
tomato_12064_0_DontCare.jpg,0,4
tomato_52439_0_DontCare.jpg,0,4
tomato_1808_0_DontCare.jpg,0,4
tomato_58743_0_DontCare.jpg,0,4
tomato_50_1_LateBlight.jpg,1,0
tomato_40844_0_DontCare.jpg,0,4
tomato_30678_0_DontCare.jpg,0,4
tomato_40851_0_DontCare.jpg,0,4
tomato_58756_0_DontCare.jpg,0,4
tomato_12030_1_LateBlight.jpg,1,0
tomato_23119_0_DontCare.jpg,0,4
tomato_17045_1_LateBlight.jpg,1,0
tomato_1501_1_LeafMold.jpg,1,2
tomato_20368_1_LateBlight.jpg,1,0
tomato_29263_0_DontCare.jpg,0,4
tomato_16342_0_DontCare.jpg,0,4
tomato_11589_0_DontCare.jpg,0,4
tomato_46593_0_DontCare.jpg,0,4
tomato_41358_0_DontCare.jpg,0,4
tomato_16357_0_DontCare.jpg,0,4
tomato_248_1_LeafMold.jpg,1,2
tomato_46586_0_DontCare.jpg,0,4
tomato_1514_1_LeafMold.jpg,1,2
tomato_29276_0_DontCare.jpg,0,4
tomato_23522_1_LateBlight.jpg,1,0
tomato_15902_1_EarlyBlight.jpg,1,1
tomato_7380_1_LateBlight.jpg,1,0
tomato_33380_0_DontCare.jpg,0,4
tomato_25120_1_LateBlight.jpg,1,0
tomato_3058_1_EarlyBlight.jpg,1,1
tomato_9052_1_LateBlight.jpg,1,0
tomato_19817_0_DontCare.jpg,0,4
tomato_26936_0_DontCare.jpg,0,4
tomato_1782_1_LateBlight.jpg,1,0
tomato_3825_1_EarlyBlight.jpg,1,1
tomato_19397_1_LateBlight.jpg,1,0
tomato_26923_0_DontCare.jpg,0,4
tomato_19802_0_DontCare.jpg,0,4
tomato_11447_1_LateBlight.jpg,1,0
tomato_20997_1_EarlyBlight.jpg,1,1
tomato_33395_0_DontCare.jpg,0,4
tomato_12522_1_EarlyBlight.jpg,1,1
tomato_11479_1_LateBlight.jpg,1,0
tomato_16989_1_EarlyBlight.jpg,1,1
tomato_25723_0_DontCare.jpg,0,4
tomato_10578_0_DontCare.jpg,0,4
tomato_47562_0_DontCare.jpg,0,4
tomato_6116_1_EarlyBlight.jpg,1,1
tomato_28292_0_DontCare.jpg,0,4
tomato_9141_1_EarlyBlight.jpg,1,1
tomato_28287_0_DontCare.jpg,0,4
tomato_21472_1_EarlyBlight.jpg,1,1
tomato_47577_0_DontCare.jpg,0,4
tomato_25736_0_DontCare.jpg,0,4
tomato_12233_1_LateBlight.jpg,1,0
tomato_32371_0_DontCare.jpg,0,4
tomato_50130_0_DontCare.jpg,0,4
tomato_14631_1_LateBlight.jpg,1,0
tomato_10031_1_EarlyBlight.jpg,1,1
tomato_15990_1_LateBlight.jpg,1,0
tomato_50125_0_DontCare.jpg,0,4
tomato_32364_0_DontCare.jpg,0,4
tomato_4405_1_EarlyBlight.jpg,1,1
tomato_20356_1_LateBlight.jpg,1,0
tomato_25323_1_LateBlight.jpg,1,0
tomato_8567_0_DontCare.jpg,0,4
tomato_3008_1_LeafMold.jpg,1,2
tomato_43651_0_DontCare.jpg,0,4
tomato_13080_0_DontCare.jpg,0,4
tomato_1581_1_LateBlight.jpg,1,0
tomato_21410_0_DontCare.jpg,0,4
tomato_9251_1_LateBlight.jpg,1,0
tomato_11644_1_LateBlight.jpg,1,0
tomato_5607_1_EarlyBlight.jpg,1,1
tomato_2608_0_DontCare.jpg,0,4
tomato_21405_0_DontCare.jpg,0,4
tomato_19194_1_LateBlight.jpg,1,0
tomato_33878_0_DontCare.jpg,0,4
tomato_43644_0_DontCare.jpg,0,4
tomato_13095_0_DontCare.jpg,0,4
tomato_814_1_LateBlight.jpg,1,0
tomato_11233_1_EarlyBlight.jpg,1,1
tomato_8572_0_DontCare.jpg,0,4
tomato_17246_1_LateBlight.jpg,1,0
tomato_8343_1_EarlyBlight.jpg,1,1
tomato_7314_1_EarlyBlight.jpg,1,1
tomato_54203_0_DontCare.jpg,0,4
tomato_61058_0_DontCare.jpg,0,4
tomato_13720_1_EarlyBlight.jpg,1,1
tomato_36042_0_DontCare.jpg,0,4
tomato_22880_1_LateBlight.jpg,1,0
tomato_31689_0_DontCare.jpg,0,4
tomato_6827_1_LeafMold.jpg,1,2
tomato_6832_1_LeafMold.jpg,1,2
tomato_23721_1_LateBlight.jpg,1,0
tomato_36057_0_DontCare.jpg,0,4
tomato_7183_1_LateBlight.jpg,1,0
tomato_54216_0_DontCare.jpg,0,4
tomato_5868_1_LateBlight.jpg,1,0
tomato_20670_1_EarlyBlight.jpg,1,1
tomato_3360_0_DontCare.jpg,0,4
tomato_48056_0_DontCare.jpg,0,4
tomato_18687_0_DontCare.jpg,0,4
tomato_2575_1_LeafMold.jpg,1,2
tomato_9368_1_LateBlight.jpg,1,0
tomato_12137_1_LateBlight.jpg,1,0
tomato_15336_0_DontCare.jpg,0,4
tomato_15323_0_DontCare.jpg,0,4
tomato_42339_0_DontCare.jpg,0,4
tomato_2560_1_LeafMold.jpg,1,2
tomato_48043_0_DontCare.jpg,0,4
tomato_18692_0_DontCare.jpg,0,4
tomato_3375_0_DontCare.jpg,0,4
tomato_20178_0_DontCare.jpg,0,4
tomato_60525_0_DontCare.jpg,0,4
tomato_20052_1_LateBlight.jpg,1,0
tomato_25942_0_DontCare.jpg,0,4
tomato_15228_1_EarlyBlight.jpg,1,1
tomato_25957_0_DontCare.jpg,0,4
tomato_23618_1_LateBlight.jpg,1,0
tomato_5951_1_LateBlight.jpg,1,0
tomato_14535_1_LateBlight.jpg,1,0
tomato_60530_0_DontCare.jpg,0,4
tomato_19290_1_LateBlight.jpg,1,0
tomato_14857_1_EarlyBlight.jpg,1,1
tomato_11005_0_DontCare.jpg,0,4
tomato_327_1_EarlyBlight.jpg,1,1
tomato_11540_1_LateBlight.jpg,1,0
tomato_6646_1_LeafMold.jpg,1,2
tomato_23495_0_DontCare.jpg,0,4
tomato_7053_0_DontCare.jpg,0,4
tomato_23480_0_DontCare.jpg,0,4
tomato_7046_0_DontCare.jpg,0,4
tomato_25027_1_LateBlight.jpg,1,0
tomato_9155_1_LateBlight.jpg,1,0
tomato_1098_1_LeafMold.jpg,1,2
tomato_6653_1_LeafMold.jpg,1,2
tomato_1685_1_LateBlight.jpg,1,0
tomato_11010_0_DontCare.jpg,0,4
tomato_56286_0_DontCare.jpg,0,4
tomato_23425_1_LateBlight.jpg,1,0
tomato_39576_0_DontCare.jpg,0,4
tomato_14708_1_LateBlight.jpg,1,0
tomato_43830_0_DontCare.jpg,0,4
tomato_7287_1_LateBlight.jpg,1,0
tomato_43825_0_DontCare.jpg,0,4
tomato_33619_0_DontCare.jpg,0,4
tomato_16539_1_EarlyBlight.jpg,1,1
tomato_12992_1_EarlyBlight.jpg,1,1
tomato_17142_1_LateBlight.jpg,1,0
tomato_2970_1_EarlyBlight.jpg,1,1
tomato_39563_0_DontCare.jpg,0,4
tomato_56293_0_DontCare.jpg,0,4
tomato_2869_0_DontCare.jpg,0,4
tomato_51458_0_DontCare.jpg,0,4
tomato_20527_1_EarlyBlight.jpg,1,1
tomato_58922_0_DontCare.jpg,0,4
tomato_15897_1_LateBlight.jpg,1,0
tomato_30819_0_DontCare.jpg,0,4
tomato_40625_0_DontCare.jpg,0,4
tomato_22464_0_DontCare.jpg,0,4
tomato_1669_0_DontCare.jpg,0,4
tomato_135_0_DontCare.jpg,0,4
tomato_20251_1_LateBlight.jpg,1,0
tomato_120_0_DontCare.jpg,0,4
tomato_22471_0_DontCare.jpg,0,4
tomato_13477_1_EarlyBlight.jpg,1,1
tomato_8014_1_EarlyBlight.jpg,1,1
tomato_40630_0_DontCare.jpg,0,4
tomato_3495_1_EarlyBlight.jpg,1,1
tomato_7043_1_EarlyBlight.jpg,1,1
tomato_14736_1_LateBlight.jpg,1,0
tomato_8869_1_EarlyBlight.jpg,1,1
tomato_58937_0_DontCare.jpg,0,4
tomato_38587_0_DontCare.jpg,0,4
tomato_11164_1_EarlyBlight.jpg,1,1
tomato_63_1_EarlyBlight.jpg,1,1
tomato_25019_1_LateBlight.jpg,1,0
tomato_11919_1_EarlyBlight.jpg,1,1
tomato_57277_0_DontCare.jpg,0,4
tomato_35036_0_DontCare.jpg,0,4
tomato_5853_1_LeafMold.jpg,1,2
tomato_12334_1_LateBlight.jpg,1,0
tomato_1186_1_EarlyBlight.jpg,1,1
tomato_5550_1_EarlyBlight.jpg,1,1
tomato_5846_1_LeafMold.jpg,1,2
tomato_62039_0_DontCare.jpg,0,4
tomato_35023_0_DontCare.jpg,0,4
tomato_57262_0_DontCare.jpg,0,4
tomato_3898_0_DontCare.jpg,0,4
tomato_38592_0_DontCare.jpg,0,4
tomato_23626_1_LateBlight.jpg,1,0
tomato_19676_0_DontCare.jpg,0,4
tomato_4752_1_EarlyBlight.jpg,1,1
tomato_26757_0_DontCare.jpg,0,4
tomato_2391_0_DontCare.jpg,0,4
tomato_10366_1_EarlyBlight.jpg,1,1
tomato_7084_1_LateBlight.jpg,1,0
tomato_44516_0_DontCare.jpg,0,4
tomato_3584_1_LeafMold.jpg,1,2
tomato_3591_1_LeafMold.jpg,1,2
tomato_17341_1_LateBlight.jpg,1,0
tomato_13519_0_DontCare.jpg,0,4
tomato_44503_0_DontCare.jpg,0,4
tomato_22987_1_LateBlight.jpg,1,0
tomato_26742_0_DontCare.jpg,0,4
tomato_2384_0_DontCare.jpg,0,4
tomato_21189_0_DontCare.jpg,0,4
tomato_19663_0_DontCare.jpg,0,4
tomato_11743_1_LateBlight.jpg,1,0
tomato_31305_0_DontCare.jpg,0,4
tomato_19093_1_LateBlight.jpg,1,0
tomato_53144_0_DontCare.jpg,0,4
tomato_21725_1_EarlyBlight.jpg,1,1
tomato_913_1_LateBlight.jpg,1,0
tomato_2697_1_EarlyBlight.jpg,1,1
tomato_6241_1_EarlyBlight.jpg,1,1
tomato_25224_1_LateBlight.jpg,1,0
tomato_9216_1_EarlyBlight.jpg,1,1
tomato_53151_0_DontCare.jpg,0,4
tomato_1486_1_LateBlight.jpg,1,0
tomato_31310_0_DontCare.jpg,0,4
tomato_12675_1_EarlyBlight.jpg,1,1
tomato_12109_1_LateBlight.jpg,1,0
tomato_9356_1_LateBlight.jpg,1,0
tomato_13110_1_EarlyBlight.jpg,1,1
tomato_33444_0_DontCare.jpg,0,4
tomato_18591_1_EarlyBlight.jpg,1,1
tomato_49902_0_DontCare.jpg,0,4
tomato_11146_1_LateBlight.jpg,1,0
tomato_19696_1_LateBlight.jpg,1,0
tomato_7524_1_EarlyBlight.jpg,1,1
tomato_8573_1_EarlyBlight.jpg,1,1
tomato_21839_0_DontCare.jpg,0,4
tomato_51605_0_DontCare.jpg,0,4
tomato_1283_1_LateBlight.jpg,1,0
tomato_51610_0_DontCare.jpg,0,4
tomato_20040_1_EarlyBlight.jpg,1,1
tomato_9553_1_LateBlight.jpg,1,0
tomato_18937_1_LateBlight.jpg,1,0
tomato_49917_0_DontCare.jpg,0,4
tomato_25421_1_LateBlight.jpg,1,0
tomato_33451_0_DontCare.jpg,0,4
tomato_24016_0_DontCare.jpg,0,4
tomato_7681_1_LateBlight.jpg,1,0
tomato_23023_1_LateBlight.jpg,1,0
tomato_46257_0_DontCare.jpg,0,4
tomato_599_1_LeafMold.jpg,1,2
tomato_16486_0_DontCare.jpg,0,4
tomato_46242_0_DontCare.jpg,0,4
tomato_41489_0_DontCare.jpg,0,4
tomato_16493_0_DontCare.jpg,0,4
